blockKey,total,went,rate,smoothedRate,meetsMinSample
"Behind 6-8 | H2 Mid | YTG 91-100 | Dist 2",8,4,0.5000,0.2725,false
"Ahead 3-5 | H2 Final 4 | YTG 81-90 | Dist 1",8,2,0.2500,0.2198,false
"Ahead 15+ | H1 Mid | YTG 21-30 | Dist 20+",8,0,0.0000,0.1672,false
"Tied | H2 Early | YTG 31-40 | Dist 20+",8,0,0.0000,0.1672,false
"Ahead 0-2 | H2 Final 4 | YTG 71-80 | Dist 1",8,0,0.0000,0.1672,false
"Ahead 3-5 | H2 Final 4 | YTG 61-70 | Dist 20+",8,2,0.2500,0.2198,false
"Ahead 0-2 | H1 Final 4 | YTG 11-20 | Dist 9-10",8,1,0.1250,0.1935,false
"Behind 0-2 | H1 Final 4 | YTG 11-20 | Dist 11-14",8,0,0.0000,0.1672,false
"Ahead 9-14 | H1 Early | YTG 81-90 | Dist 2",8,1,0.1250,0.1935,false
"Ahead 15+ | H1 Mid | YTG 91-100 | Dist 9-10",8,0,0.0000,0.1672,false
"Ahead 0-2 | H1 Final 4 | YTG 41-50 | Dist 6-8",8,2,0.2500,0.2198,false
"Ahead 15+ | H1 Final 4 | YTG 91-100 | Dist 9-10",8,0,0.0000,0.1672,false
"Behind 0-2 | H1 Final 4 | YTG 11-20 | Dist 15-20",8,1,0.1250,0.1935,false
"Ahead 0-2 | H2 Mid | YTG 31-40 | Dist 2",8,7,0.8750,0.3514,false
"Ahead 0-2 | H1 Mid | YTG 21-30 | Dist 11-14",8,0,0.0000,0.1672,false
"Behind 15+ | H1 Early | YTG 51-60 | Dist 1",8,5,0.6250,0.2988,false
"Behind 9-14 | H2 Mid | YTG 1-10 | Dist 20+",8,0,0.0000,0.1672,false
"Ahead 6-8 | H1 Final 4 | YTG 31-40 | Dist 20+",8,2,0.2500,0.2198,false
"Ahead 6-8 | H1 Final 4 | YTG 81-90 | Dist 2",8,0,0.0000,0.1672,false
"Ahead 0-2 | H1 Mid | YTG 41-50 | Dist 15-20",8,0,0.0000,0.1672,false
"Ahead 0-2 | H2 Final 4 | YTG 51-60 | Dist 15-20",8,1,0.1250,0.1935,false
"Tied | H2 Final 4 | YTG 21-30 | Dist 2",8,2,0.2500,0.2198,false
"Behind 0-2 | H1 Final 4 | YTG 21-30 | Dist 11-14",8,0,0.0000,0.1672,false
"Behind 0-2 | H2 Final 4 | YTG 51-60 | Dist 15-20",8,6,0.7500,0.3251,false
"Ahead 0-2 | H1 Mid | YTG 21-30 | Dist 2",8,4,0.5000,0.2725,false
"Ahead 15+ | H1 Mid | YTG 61-70 | Dist 20+",8,0,0.0000,0.1672,false
"Ahead 0-2 | H1 Final 4 | YTG 71-80 | Dist 11-14",8,1,0.1250,0.1935,false
"Behind 15+ | H1 Final 4 | YTG 91-100 | Dist 9-10",8,0,0.0000,0.1672,false
"Ahead 0-2 | H1 Final 4 | YTG 31-40 | Dist 6-8",8,2,0.2500,0.2198,false
"Ahead 0-2 | H2 Final 4 | YTG 71-80 | Dist 11-14",8,1,0.1250,0.1935,false
"Behind 0-2 | H1 Final 4 | YTG 51-60 | Dist 11-14",8,0,0.0000,0.1672,false
"Ahead 6-8 | H2 Mid | YTG 21-30 | Dist 20+",8,1,0.1250,0.1935,false
"Ahead 0-2 | H1 Final 4 | YTG 1-10 | Dist 6-8",8,1,0.1250,0.1935,false
"Ahead 15+ | H1 Final 4 | YTG 21-30 | Dist 20+",8,0,0.0000,0.1672,false
"Ahead 0-2 | H1 Mid | YTG 1-10 | Dist 2",7,3,0.4286,0.2528,false
"Ahead 15+ | H1 Early | YTG 71-80 | Dist 6-8",7,2,0.2857,0.2258,false
"Ahead 9-14 | H1 Early | YTG 81-90 | Dist 1",7,3,0.4286,0.2528,false
"Ahead 0-2 | H2 Final 4 | YTG 41-50 | Dist 15-20",7,0,0.0000,0.1717,false
"Behind 6-8 | H2 Early | YTG 81-90 | Dist 2",7,4,0.5714,0.2798,false
"Ahead 0-2 | H1 Final 4 | YTG 51-60 | Dist 11-14",7,0,0.0000,0.1717,false
"Tied | H2 Final 4 | YTG 61-70 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 0-2 | H2 Final 4 | YTG 71-80 | Dist 11-14",7,7,1.0000,0.3609,false
"Behind 6-8 | H2 Early | YTG 91-100 | Dist 1",7,5,0.7143,0.3068,false
"Ahead 15+ | H2 Final 4 | YTG 81-90 | Dist 20+",7,2,0.2857,0.2258,false
"Behind 3-5 | H2 Final 4 | YTG 91-100 | Dist 9-10",7,7,1.0000,0.3609,false
"Behind 9-14 | H2 Early | YTG 91-100 | Dist 1",7,5,0.7143,0.3068,false
"Ahead 3-5 | H2 Early | YTG 91-100 | Dist 2",7,1,0.1429,0.1987,false
"Ahead 0-2 | H2 Mid | YTG 41-50 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Mid | YTG 91-100 | Dist 11-14",7,2,0.2857,0.2258,false
"Ahead 0-2 | H2 Final 4 | YTG 31-40 | Dist 15-20",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Mid | YTG 81-90 | Dist 1",7,1,0.1429,0.1987,false
"Behind 6-8 | H1 Final 4 | YTG 51-60 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 9-14 | H2 Mid | YTG 91-100 | Dist 1",7,2,0.2857,0.2258,false
"Tied | H2 Final 4 | YTG 41-50 | Dist 11-14",7,2,0.2857,0.2258,false
"Behind 0-2 | H2 Final 4 | YTG 51-60 | Dist 2",7,7,1.0000,0.3609,false
"Ahead 6-8 | H2 Final 4 | YTG 81-90 | Dist 1",7,1,0.1429,0.1987,false
"Behind 15+ | H1 Mid | YTG 1-10 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 15+ | H1 Final 4 | YTG 81-90 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Mid | YTG 91-100 | Dist 6-8",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Mid | YTG 81-90 | Dist 3-5",7,1,0.1429,0.1987,false
"Behind 0-2 | H2 Early | YTG 91-100 | Dist 9-10",7,0,0.0000,0.1717,false
"Behind 6-8 | H2 Mid | YTG 91-100 | Dist 1",7,5,0.7143,0.3068,false
"Behind 0-2 | H1 Final 4 | YTG 81-90 | Dist 3-5",7,0,0.0000,0.1717,false
"Behind 9-14 | H2 Mid | YTG 91-100 | Dist 2",7,6,0.8571,0.3339,false
"Tied | H1 Final 4 | YTG 31-40 | Dist 20+",7,2,0.2857,0.2258,false
"Ahead 0-2 | H2 Early | YTG 31-40 | Dist 20+",7,2,0.2857,0.2258,false
"Behind 6-8 | H1 Final 4 | YTG 91-100 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 0-2 | H2 Final 4 | YTG 11-20 | Dist 2",7,1,0.1429,0.1987,false
"Ahead 15+ | H2 Final 4 | YTG 21-30 | Dist 20+",7,3,0.4286,0.2528,false
"Behind 15+ | H1 Early | YTG 31-40 | Dist 11-14",7,4,0.5714,0.2798,false
"Behind 0-2 | H2 Early | YTG 91-100 | Dist 11-14",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Early | YTG 81-90 | Dist 15-20",7,0,0.0000,0.1717,false
"Behind 15+ | H1 Mid | YTG 91-100 | Dist 2",7,5,0.7143,0.3068,false
"Ahead 0-2 | H1 Mid | YTG 51-60 | Dist 2",7,2,0.2857,0.2258,false
"Behind 0-2 | H2 Mid | YTG 91-100 | Dist 9-10",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Mid | YTG 71-80 | Dist 1",7,2,0.2857,0.2258,false
"Behind 0-2 | H1 Early | YTG 31-40 | Dist 3-5",7,1,0.1429,0.1987,false
"Behind 0-2 | H1 Final 4 | YTG 21-30 | Dist 1",7,3,0.4286,0.2528,false
"Ahead 3-5 | H1 Early | YTG 91-100 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 6-8 | H2 Final 4 | YTG 91-100 | Dist 15-20",7,0,0.0000,0.1717,false
"Behind 15+ | H1 Early | YTG 81-90 | Dist 3-5",7,1,0.1429,0.1987,false
"Behind 0-2 | H2 Early | YTG 91-100 | Dist 6-8",7,0,0.0000,0.1717,false
"Ahead 6-8 | H1 Final 4 | YTG 71-80 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 9-14 | H2 Early | YTG 1-10 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 9-14 | H2 Mid | YTG 1-10 | Dist 15-20",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Final 4 | YTG 51-60 | Dist 15-20",7,0,0.0000,0.1717,false
"Ahead 9-14 | H2 Final 4 | YTG 81-90 | Dist 11-14",7,1,0.1429,0.1987,false
"Ahead 0-2 | H2 Mid | YTG 81-90 | Dist 20+",7,0,0.0000,0.1717,false
"Tied | H2 Mid | YTG 91-100 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 15+ | H1 Early | YTG 31-40 | Dist 6-8",7,0,0.0000,0.1717,false
"Ahead 15+ | H1 Final 4 | YTG 91-100 | Dist 1",7,5,0.7143,0.3068,false
"Behind 15+ | H1 Early | YTG 1-10 | Dist 3-5",7,3,0.4286,0.2528,false
"Ahead 0-2 | H2 Early | YTG 11-20 | Dist 15-20",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Early | YTG 1-10 | Dist 1",7,6,0.8571,0.3339,false
"Behind 0-2 | H2 Mid | YTG 71-80 | Dist 2",7,0,0.0000,0.1717,false
"Behind 6-8 | H1 Mid | YTG 11-20 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 3-5 | H2 Mid | YTG 91-100 | Dist 1",7,7,1.0000,0.3609,false
"Behind 9-14 | H1 Final 4 | YTG 11-20 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 0-2 | H2 Final 4 | YTG 61-70 | Dist 20+",7,5,0.7143,0.3068,false
"Ahead 0-2 | H2 Final 4 | YTG 61-70 | Dist 11-14",7,1,0.1429,0.1987,false
"Ahead 9-14 | H1 Early | YTG 71-80 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Final 4 | YTG 21-30 | Dist 15-20",7,1,0.1429,0.1987,false
"Ahead 0-2 | H1 Final 4 | YTG 71-80 | Dist 3-5",7,2,0.2857,0.2258,false
"Ahead 9-14 | H1 Early | YTG 61-70 | Dist 20+",7,1,0.1429,0.1987,false
"Behind 0-2 | H1 Final 4 | YTG 51-60 | Dist 15-20",7,1,0.1429,0.1987,false
"Ahead 15+ | H1 Early | YTG 11-20 | Dist 11-14",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Mid | YTG 11-20 | Dist 2",7,1,0.1429,0.1987,false
"Ahead 3-5 | H2 Mid | YTG 91-100 | Dist 2",7,4,0.5714,0.2798,false
"Ahead 9-14 | H1 Mid | YTG 91-100 | Dist 2",7,1,0.1429,0.1987,false
"Behind 0-2 | H1 Final 4 | YTG 31-40 | Dist 15-20",7,2,0.2857,0.2258,false
"Ahead 3-5 | H2 Mid | YTG 11-20 | Dist 20+",7,0,0.0000,0.1717,false
"Behind 0-2 | H2 Final 4 | YTG 61-70 | Dist 2",7,6,0.8571,0.3339,false
"Behind 15+ | H2 Final 4 | YTG 91-100 | Dist 2",7,5,0.7143,0.3068,false
"Ahead 9-14 | H1 Early | YTG 71-80 | Dist 2",7,0,0.0000,0.1717,false
"Ahead 6-8 | H2 Final 4 | YTG 91-100 | Dist 6-8",7,0,0.0000,0.1717,false
"Behind 0-2 | H2 Mid | YTG 31-40 | Dist 20+",7,1,0.1429,0.1987,false
"Behind 15+ | H2 Final 4 | YTG 91-100 | Dist 1",7,7,1.0000,0.3609,false
"Tied | H2 Early | YTG 91-100 | Dist 9-10",7,0,0.0000,0.1717,false
"Ahead 3-5 | H2 Final 4 | YTG 31-40 | Dist 15-20",7,1,0.1429,0.1987,false
"Behind 15+ | H1 Final 4 | YTG 21-30 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 3-5 | H2 Final 4 | YTG 91-100 | Dist 3-5",7,2,0.2857,0.2258,false
"Behind 0-2 | H1 Mid | YTG 91-100 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Early | YTG 71-80 | Dist 6-8",7,0,0.0000,0.1717,false
"Behind 0-2 | H1 Mid | YTG 51-60 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 0-2 | H2 Final 4 | YTG 11-20 | Dist 1",7,4,0.5714,0.2798,false
"Ahead 3-5 | H2 Final 4 | YTG 1-10 | Dist 9-10",7,1,0.1429,0.1987,false
"Behind 3-5 | H1 Final 4 | YTG 91-100 | Dist 15-20",7,1,0.1429,0.1987,false
"Behind 0-2 | H2 Early | YTG 41-50 | Dist 2",7,3,0.4286,0.2528,false
"Ahead 0-2 | H1 Mid | YTG 61-70 | Dist 2",7,0,0.0000,0.1717,false
"Ahead 6-8 | H1 Early | YTG 21-30 | Dist 20+",7,1,0.1429,0.1987,false
"Ahead 3-5 | H2 Final 4 | YTG 91-100 | Dist 6-8",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Early | YTG 51-60 | Dist 1",7,5,0.7143,0.3068,false
"Ahead 15+ | H1 Mid | YTG 91-100 | Dist 11-14",7,0,0.0000,0.1717,false
"Behind 0-2 | H2 Mid | YTG 71-80 | Dist 20+",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Early | YTG 21-30 | Dist 3-5",7,4,0.5714,0.2798,false
"Ahead 0-2 | H1 Final 4 | YTG 61-70 | Dist 1",7,1,0.1429,0.1987,false
"Ahead 6-8 | H1 Mid | YTG 1-10 | Dist 11-14",7,0,0.0000,0.1717,false
"Ahead 0-2 | H2 Mid | YTG 11-20 | Dist 15-20",7,0,0.0000,0.1717,false
"Ahead 0-2 | H1 Early | YTG 71-80 | Dist 11-14",7,1,0.1429,0.1987,false
"Ahead 9-14 | H1 Mid | YTG 1-10 | Dist 11-14",6,0,0.0000,0.1765,false
"Behind 0-2 | H2 Early | YTG 91-100 | Dist 15-20",6,0,0.0000,0.1765,false
"Behind 9-14 | H1 Mid | YTG 91-100 | Dist 2",6,4,0.6667,0.2876,false
"Behind 15+ | H1 Early | YTG 21-30 | Dist 11-14",6,0,0.0000,0.1765,false
"Behind 15+ | H1 Early | YTG 71-80 | Dist 1",6,1,0.1667,0.2043,false
"Ahead 3-5 | H2 Final 4 | YTG 21-30 | Dist 20+",6,4,0.6667,0.2876,false
"Behind 0-2 | H2 Final 4 | YTG 71-80 | Dist 20+",6,3,0.5000,0.2598,false
"Ahead 0-2 | H1 Early | YTG 51-60 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Final 4 | YTG 61-70 | Dist 2",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Early | YTG 41-50 | Dist 20+",6,1,0.1667,0.2043,false
"Behind 6-8 | H2 Early | YTG 91-100 | Dist 2",6,5,0.8333,0.3154,false
"Behind 6-8 | H2 Final 4 | YTG 91-100 | Dist 6-8",6,4,0.6667,0.2876,false
"Ahead 0-2 | H1 Final 4 | YTG 11-20 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 3-5 | H1 Final 4 | YTG 91-100 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Mid | YTG 21-30 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Final 4 | YTG 51-60 | Dist 9-10",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 81-90 | Dist 11-14",6,1,0.1667,0.2043,false
"Behind 3-5 | H2 Final 4 | YTG 81-90 | Dist 3-5",6,5,0.8333,0.3154,false
"Behind 6-8 | H2 Final 4 | YTG 81-90 | Dist 1",6,6,1.0000,0.3431,false
"Ahead 3-5 | H1 Early | YTG 41-50 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 11-20 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Early | YTG 31-40 | Dist 3-5",6,4,0.6667,0.2876,false
"Ahead 6-8 | H2 Final 4 | YTG 61-70 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Early | YTG 71-80 | Dist 3-5",6,3,0.5000,0.2598,false
"Behind 9-14 | H1 Early | YTG 1-10 | Dist 2",6,3,0.5000,0.2598,false
"Ahead 0-2 | H2 Final 4 | YTG 71-80 | Dist 15-20",6,1,0.1667,0.2043,false
"Tied | H2 Final 4 | YTG 71-80 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 9-14 | H1 Final 4 | YTG 91-100 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Early | YTG 21-30 | Dist 6-8",6,1,0.1667,0.2043,false
"Behind 0-2 | H2 Final 4 | YTG 71-80 | Dist 1",6,4,0.6667,0.2876,false
"Ahead 0-2 | H1 Early | YTG 61-70 | Dist 15-20",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 11-20 | Dist 1",6,5,0.8333,0.3154,false
"Behind 6-8 | H2 Early | YTG 11-20 | Dist 20+",6,1,0.1667,0.2043,false
"Ahead 0-2 | H1 Final 4 | YTG 41-50 | Dist 9-10",6,1,0.1667,0.2043,false
"Ahead 15+ | H1 Early | YTG 31-40 | Dist 3-5",6,2,0.3333,0.2320,false
"Behind 3-5 | H2 Early | YTG 11-20 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Early | YTG 11-20 | Dist 9-10",6,1,0.1667,0.2043,false
"Ahead 0-2 | H2 Final 4 | YTG 71-80 | Dist 9-10",6,1,0.1667,0.2043,false
"Behind 0-2 | H1 Final 4 | YTG 41-50 | Dist 15-20",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Mid | YTG 81-90 | Dist 11-14",6,0,0.0000,0.1765,false
"Behind 6-8 | H2 Mid | YTG 11-20 | Dist 20+",6,1,0.1667,0.2043,false
"Behind 0-2 | H1 Final 4 | YTG 1-10 | Dist 2",6,2,0.3333,0.2320,false
"Tied | H1 Final 4 | YTG 91-100 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 41-50 | Dist 3-5",6,3,0.5000,0.2598,false
"Ahead 0-2 | H1 Final 4 | YTG 41-50 | Dist 1",6,4,0.6667,0.2876,false
"Behind 9-14 | H1 Mid | YTG 91-100 | Dist 1",6,6,1.0000,0.3431,false
"Behind 6-8 | H1 Early | YTG 1-10 | Dist 9-10",6,0,0.0000,0.1765,false
"Behind 3-5 | H2 Final 4 | YTG 1-10 | Dist 9-10",6,4,0.6667,0.2876,false
"Ahead 9-14 | H2 Early | YTG 1-10 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 6-8 | H2 Final 4 | YTG 81-90 | Dist 6-8",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Early | YTG 91-100 | Dist 6-8",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Mid | YTG 11-20 | Dist 3-5",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Mid | YTG 71-80 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 6-8 | H2 Final 4 | YTG 91-100 | Dist 11-14",6,1,0.1667,0.2043,false
"Behind 0-2 | H1 Final 4 | YTG 31-40 | Dist 2",6,3,0.5000,0.2598,false
"Ahead 3-5 | H2 Final 4 | YTG 81-90 | Dist 2",6,1,0.1667,0.2043,false
"Behind 0-2 | H2 Early | YTG 21-30 | Dist 20+",6,1,0.1667,0.2043,false
"Ahead 6-8 | H2 Final 4 | YTG 21-30 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Final 4 | YTG 81-90 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Final 4 | YTG 31-40 | Dist 1",6,4,0.6667,0.2876,false
"Behind 0-2 | H1 Early | YTG 21-30 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 6-8 | H1 Mid | YTG 1-10 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Early | YTG 1-10 | Dist 2",6,3,0.5000,0.2598,false
"Behind 6-8 | H2 Final 4 | YTG 91-100 | Dist 1",6,5,0.8333,0.3154,false
"Ahead 0-2 | H1 Early | YTG 61-70 | Dist 2",6,0,0.0000,0.1765,false
"Behind 15+ | H1 Early | YTG 21-30 | Dist 6-8",6,1,0.1667,0.2043,false
"Behind 15+ | H1 Early | YTG 31-40 | Dist 6-8",6,1,0.1667,0.2043,false
"Behind 0-2 | H1 Early | YTG 61-70 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 9-14 | H2 Early | YTG 91-100 | Dist 1",6,4,0.6667,0.2876,false
"Behind 0-2 | H2 Early | YTG 1-10 | Dist 2",6,2,0.3333,0.2320,false
"Ahead 9-14 | H2 Final 4 | YTG 91-100 | Dist 3-5",6,1,0.1667,0.2043,false
"Behind 3-5 | H1 Early | YTG 11-20 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Mid | YTG 11-20 | Dist 2",6,1,0.1667,0.2043,false
"Behind 9-14 | H2 Mid | YTG 11-20 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 31-40 | Dist 6-8",6,2,0.3333,0.2320,false
"Behind 3-5 | H2 Mid | YTG 11-20 | Dist 20+",6,0,0.0000,0.1765,false
"Ahead 9-14 | H2 Early | YTG 1-10 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Mid | YTG 91-100 | Dist 15-20",6,1,0.1667,0.2043,false
"Behind 0-2 | H2 Final 4 | YTG 11-20 | Dist 6-8",6,2,0.3333,0.2320,false
"Behind 9-14 | H1 Early | YTG 1-10 | Dist 15-20",6,1,0.1667,0.2043,false
"Ahead 0-2 | H1 Final 4 | YTG 11-20 | Dist 1",6,2,0.3333,0.2320,false
"Behind 0-2 | H1 Early | YTG 51-60 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Mid | YTG 61-70 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 3-5 | H1 Early | YTG 1-10 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Final 4 | YTG 41-50 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Final 4 | YTG 91-100 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 15+ | H2 Early | YTG 91-100 | Dist 2",6,3,0.5000,0.2598,false
"Behind 0-2 | H2 Early | YTG 61-70 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H2 Final 4 | YTG 21-30 | Dist 11-14",6,2,0.3333,0.2320,false
"Ahead 15+ | H1 Early | YTG 61-70 | Dist 6-8",6,1,0.1667,0.2043,false
"Behind 6-8 | H1 Early | YTG 91-100 | Dist 1",6,6,1.0000,0.3431,false
"Ahead 0-2 | H2 Final 4 | YTG 31-40 | Dist 2",6,3,0.5000,0.2598,false
"Tied | H2 Final 4 | YTG 81-90 | Dist 6-8",6,2,0.3333,0.2320,false
"Behind 9-14 | H1 Early | YTG 1-10 | Dist 20+",6,0,0.0000,0.1765,false
"Tied | H1 Final 4 | YTG 91-100 | Dist 3-5",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Early | YTG 71-80 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Mid | YTG 81-90 | Dist 1",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Final 4 | YTG 41-50 | Dist 2",6,0,0.0000,0.1765,false
"Ahead 9-14 | H2 Final 4 | YTG 71-80 | Dist 2",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 51-60 | Dist 1",6,4,0.6667,0.2876,false
"Ahead 0-2 | H2 Final 4 | YTG 61-70 | Dist 15-20",6,1,0.1667,0.2043,false
"Tied | H2 Final 4 | YTG 81-90 | Dist 1",6,1,0.1667,0.2043,false
"Behind 15+ | H1 Early | YTG 41-50 | Dist 9-10",6,0,0.0000,0.1765,false
"Ahead 15+ | H1 Final 4 | YTG 91-100 | Dist 2",6,2,0.3333,0.2320,false
"Ahead 15+ | H1 Final 4 | YTG 81-90 | Dist 2",6,0,0.0000,0.1765,false
"Tied | H1 Final 4 | YTG 91-100 | Dist 9-10",6,0,0.0000,0.1765,false
"Tied | H2 Final 4 | YTG 21-30 | Dist 15-20",6,0,0.0000,0.1765,false
"Behind 0-2 | H2 Final 4 | YTG 41-50 | Dist 2",6,6,1.0000,0.3431,false
"Behind 9-14 | H2 Final 4 | YTG 91-100 | Dist 11-14",6,4,0.6667,0.2876,false
"Behind 15+ | H1 Early | YTG 91-100 | Dist 20+",6,1,0.1667,0.2043,false
"Behind 15+ | H1 Early | YTG 51-60 | Dist 11-14",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Mid | YTG 71-80 | Dist 20+",6,0,0.0000,0.1765,false
"Tied | H2 Final 4 | YTG 81-90 | Dist 9-10",6,0,0.0000,0.1765,false
"Tied | H2 Mid | YTG 21-30 | Dist 20+",6,1,0.1667,0.2043,false
"Behind 15+ | H2 Final 4 | YTG 1-10 | Dist 11-14",6,0,0.0000,0.1765,false
"Behind 9-14 | H1 Mid | YTG 1-10 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Final 4 | YTG 21-30 | Dist 11-14",6,0,0.0000,0.1765,false
"Behind 0-2 | H2 Mid | YTG 91-100 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 71-80 | Dist 11-14",6,1,0.1667,0.2043,false
"Ahead 3-5 | H1 Final 4 | YTG 91-100 | Dist 15-20",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Early | YTG 1-10 | Dist 6-8",6,0,0.0000,0.1765,false
"Ahead 0-2 | H2 Mid | YTG 51-60 | Dist 15-20",6,0,0.0000,0.1765,false
"Ahead 0-2 | H1 Final 4 | YTG 21-30 | Dist 1",6,6,1.0000,0.3431,false
"Ahead 0-2 | H2 Final 4 | YTG 41-50 | Dist 11-14",6,1,0.1667,0.2043,false
"Behind 0-2 | H2 Final 4 | YTG 21-30 | Dist 1",6,2,0.3333,0.2320,false
"Ahead 3-5 | H1 Final 4 | YTG 81-90 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 0-2 | H1 Mid | YTG 81-90 | Dist 20+",6,0,0.0000,0.1765,false
"Behind 6-8 | H2 Final 4 | YTG 91-100 | Dist 9-10",6,6,1.0000,0.3431,false
"Behind 0-2 | H2 Early | YTG 21-30 | Dist 2",6,4,0.6667,0.2876,false
"Ahead 0-2 | H1 Final 4 | YTG 81-90 | Dist 3-5",6,1,0.1667,0.2043,false
"Ahead 9-14 | H2 Final 4 | YTG 81-90 | Dist 1",6,4,0.6667,0.2876,false
"Ahead 0-2 | H1 Early | YTG 61-70 | Dist 6-8",5,1,0.2000,0.2101,false
"Tied | H1 Mid | YTG 11-20 | Dist 20+",5,0,0.0000,0.1815,false
"Behind 9-14 | H2 Final 4 | YTG 91-100 | Dist 6-8",5,3,0.6000,0.2672,false
"Behind 0-2 | H2 Early | YTG 81-90 | Dist 2",5,0,0.0000,0.1815,false
"Ahead 9-14 | H1 Final 4 | YTG 91-100 | Dist 15-20",5,0,0.0000,0.1815,false
"Behind 0-2 | H1 Early | YTG 71-80 | Dist 1",5,3,0.6000,0.2672,false
"Behind 0-2 | H2 Final 4 | YTG 1-10 | Dist 9-10",5,4,0.8000,0.2958,false
"Ahead 9-14 | H1 Final 4 | YTG 81-90 | Dist 20+",5,0,0.0000,0.1815,false
"Ahead 15+ | H1 Early | YTG 31-40 | Dist 9-10",5,0,0.0000,0.1815,false
"Behind 3-5 | H1 Final 4 | YTG 21-30 | Dist 20+",5,0,0.0000,0.1815,false
